SYMBOL,R1,R2,R3,R4,R5,R6
Scgb1b6-ps,0,0,0,0,0,0
Scgb1b7,0,0,0,0,0,0
Scgb1b8-ps,0,0,0,0,0,0
Scgb1b9-ps,0,0,0,0,0,0
Scgb1c1,9,0,13,5,9,10
Scgb2a2,0,0,0,0,0,0
Scgb2b1,0,0,0,0,0,0
Scgb2b10,0,0,0,0,0,0
Scgb2b11,0,0,0,0,0,0
Scgb2b12,0,0,0,0,0,0
Scgb2b13-ps,0,0,0,0,0,0
Scgb2b14-ps,0,0,0,0,0,0
Scgb2b15,0,0,0,0,0,0
Scgb2b16-ps,0,0,0,0,0,0
Scgb2b17,0,0,0,0,0,0
Scgb2b18,0,0,0,0,0,0
Scgb2b19,0,0,0,0,0,0
Scgb2b2,0,0,0,0,0,0
Scgb2b20,0,0,0,0,0,0
Scgb2b21,0,0,0,0,0,0
Scgb2b22-ps,0,0,0,0,0,0
Scgb2b23-ps,0,0,0,0,0,0
Scgb2b24,0,0,0,0,0,0
Scgb2b25-ps,0,0,0,0,0,0
Scgb2b26,0,0,0,0,0,0
Scgb2b27,0,0,0,0,0,0
Scgb2b28-ps,0,0,0,0,0,0
Scgb2b29-ps,0,0,0,0,0,0
Scgb2b3,0,0,0,0,0,0
Scgb2b30,0,0,0,0,0,0
Scgb2b31-ps,0,0,0,0,0,0
Scgb2b32-ps,0,0,0,0,0,0
Scgb2b33,0,0,0,0,0,0
Scgb2b4-ps,0,0,0,0,0,0
Scgb2b5-ps,0,0,0,0,0,0
Scgb2b6,0,0,0,0,0,0
Scgb2b7,0,0,0,0,0,0
Scgb2b8-ps,0,0,0,0,0,0
Scgb2b9-ps,0,0,0,0,0,0
Scgb3a1,0,0,0,3,0,0
Scgb3a2,0,0,0,0,0,0
Scgn,0,0,0,0,0,0
Schip1,203,231,201,425,275,283
Scimp,0,0,7,0,20,0
Scin,403,507,415,599,421,435
Sclt1,623,725,975,480,527,433
Scly,267,225,353,182,423,290
Scmh1,2037,2421,2352,2450,2315,1980
Scml2,864,1179,1387,721,707,658
Scml4,0,21,0,4,34,12
Scn10a,0,0,0,0,4,0
Scn11a,0,0,0,0,0,0
Scn1a,3,1,0,0,5,0
Scn1b,568,308,254,334,337,388
Scn2a,3,0,0,5,0,0
Scn2b,19,24,19,12,3,4
Scn3a,16,127,18,14,27,32
Scn3b,0,1,0,0,9,1
Scn4a,20,0,0,4,6,0
Scn4b,0,0,0,0,3,0
Scn5a,7,66,73,39,88,158
Scn7a,0,0,0,0,0,0
Scn8a,90,191,274,87,80,49
Scn9a,10,0,0,5,10,0
Scnm1,663,578,567,368,541,396
Scnn1a,187,59,93,146,260,261
Scnn1b,207,207,360,240,99,195
Scnn1g,1147,821,1499,856,1502,1445
Sco1,342,413,412,290,522,260
Sco2,122,80,87,147,118,90
Scoc,637,645,562,730,889,803
Scp2,3485,3776,4090,3980,4435,3637
Scp2-ps1,0,0,0,0,0,0
Scp2-ps2,1,1,0,1,1,0
Scp2d1,0,0,0,0,0,0
Scpep1,1888,1296,1360,1436,1300,1115
Scrg1,292,437,553,888,1265,675
Scrib,4264,4909,5841,3752,5234,4412
Scrn1,0,1,0,19,11,25
Scrn2,60,136,91,139,104,89
Scrn3,658,723,1007,320,445,495
Scrt1,17,0,0,0,0,0
Scrt2,0,1,0,0,0,0
Sct,0,0,0,0,0,0
Sctr,41,98,173,25,16,9
Scube1,48,70,0,3,20,11
Scube2,246,286,361,1341,1228,1013
Scube3,74,115,131,93,110,54
Scx,1509,938,1532,778,804,825
Scyl1,1734,1930,1994,1793,1724,1695
Scyl2,1408,1370,1632,1705,1649,1451
Scyl3,1269,1980,1319,1143,1364,1017
Sdad1,805,1523,1631,1127,1450,1188
Sdc1,15539,14990,19393,17920,20509,19528
Sdc2,1547,1315,1313,1448,1536,1497
Sdc3,2579,3412,3519,1418,2020,2001
Sdc4,16895,11424,15125,14128,11125,15131
Sdcbp,4337,3836,4659,4205,4057,4031
Sdcbp2,0,175,27,58,26,12
Sdccag8,453,357,434,380,365,338
Sde2,1247,1331,1358,1512,1422,1246
Sdf2,1310,1450,1512,1306,1353,1147
Sdf2l1,226,206,159,468,378,410
Sdf4,4569,5708,5954,3982,5277,4328
Sdha,3618,3666,4093,3970,4513,3909
Sdhaf1,278,486,348,248,323,313
Sdhaf2,983,774,901,736,1006,742
Sdhaf3,119,177,267,126,171,176
Sdhaf4,150,103,166,166,214,112
Sdhb,1631,1640,1961,1749,2209,1902
Sdhc,2251,2427,2465,2389,3025,2749
Sdhd,1551,1411,1572,2231,2207,1910
Sdk1,257,531,630,1431,1395,1366
Sdk2,2997,3989,5383,2553,4577,4811
Sdr16c5,280,397,280,173,139,82
Sdr16c6,123,1246,467,21,45,29
Sdr39u1,676,671,702,659,829,666
Sdr42e1,537,1075,769,538,654,677
Sdr9c7,131,95,0,66,84,74
Sds,21,36,36,10,29,0
Sdsl,0,0,0,1,0,0
Sebox,0,0,0,0,0,0
Sec1,0,0,0,4,0,3
Sec11a,1600,1365,1326,1526,1811,1520
Sec11c,770,814,735,471,740,435
Sec13,1769,1599,1525,1428,1913,1906
Sec14l1,1974,2729,2397,3035,2979,2762
Sec14l2,211,214,285,472,321,434
Sec14l3,0,0,0,0,0,6
Sec14l4,377,479,400,408,452,378
Sec14l5,14,15,2,8,6,3
Sec16a,2399,3247,3500,2588,3634,3297
Sec16b,2,36,0,43,56,24
Sec22a,642,734,611,621,667,448
Sec22b,1143,1531,1030,1306,1282,1371
Sec22c,721,1406,1313,468,772,608
Sec23a,1178,1050,1141,1257,1185,884
Sec23b,1260,1398,1299,1563,1649,1650
Sec23ip,1144,1149,1116,1191,1455,1319
Sec24a,628,844,964,835,921,913
Sec24b,2034,2433,2812,2300,2425,2363
Sec24c,3351,4282,4292,3579,4870,4254
Sec24d,2525,3124,3688,2771,2331,2311
Sec31a,4011,3702,4581,4330,4835,4166
Sec31b,183,144,369,76,182,164
Sec61a1,4497,5209,4822,4770,5297,5027
Sec61a2,506,790,1004,696,981,822
Sec61b,722,549,772,917,976,962
Sec61g,202,48,195,142,256,226
Sec62,4514,4296,4315,4112,3778,3823
Sec63,2464,2690,3080,2644,2620,2470
Secisbp2,671,915,1008,540,761,778
Secisbp2l,3196,6959,5105,3344,3922,3313
Sectm1a,20,0,0,112,120,100
Sectm1b,0,0,36,97,75,34
Seh1l,2101,2005,2315,2224,2435,2214
Sel1l,2400,3400,4481,2950,3697,3582
Sel1l2,0,0,0,0,11,0
Sel1l3,55,7,14,18,31,12
Sele,0,0,0,0,0,0
Selenbp1,1428,1193,1047,441,489,370
Selenbp2,0,23,9,7,8,22
Selenof,4354,3976,4624,5802,6028,4977
Selenoh,227,357,210,492,503,372
Selenoi,948,1032,1171,1463,1576,1550
Selenok,2807,1954,2526,2265,2372,2326
Selenok-ps4,0,0,0,0,0,0
Selenok-ps5,0,0,0,0,0,0
Selenok-ps6,0,0,0,0,0,0
Selenok-ps7,0,0,0,0,0,0
Selenok-ps8,0,0,0,0,0,0
Selenom,366,301,332,353,564,400
Selenon,500,475,886,704,788,890
Selenoo,812,993,962,617,1029,1086
Selenop,2547,1523,1881,1672,1346,1334
Selenos,1206,1119,1287,889,1165,796
Selenot,2630,2845,2473,3172,3522,3291
Selenot-ps,0,0,0,0,0,0
Selenov,32,20,0,17,7,0
Selenow,4820,3930,4600,4520,5133,4621
Sell,23,1,12,40,56,43
Selp,0,0,0,0,17,0
Selplg,0,88,42,18,23,34
Sem1,2044,1824,1692,1913,2170,1796
Sema3a,29,2,2,38,49,1
Sema3b,7,25,0,18,37,0
Sema3c,5652,7049,7193,8036,8355,7610
Sema3d,101,281,93,33,32,4
Sema3e,9611,9094,11697,5742,5126,4828
Sema3f,472,524,617,715,1004,919
Sema3g,0,6,0,6,3,0
Sema4a,2251,2364,2341,2188,2894,2400
Sema4b,1131,1730,1198,1055,1459,1408
Sema4c,592,409,396,831,878,936
Sema4d,69,230,203,348,317,354
Sema4f,0,12,19,0,0,0
Sema4g,1606,1733,2399,1695,2102,1954
Sema5a,1353,2960,3399,2516,2184,1993
Sema5b,0,0,0,0,6,14
Sema6a,470,396,654,232,237,173
Sema6b,0,0,35,7,4,0
Sema6c,777,1077,765,478,450,492
Sema6d,30,155,136,101,205,177
Sema7a,24,256,25,29,71,83
Senp1,992,1578,1152,1179,1366,965
Senp2,1735,1701,2026,1313,1929,1572
Senp3,1529,2035,1953,1968,2135,1985
Senp5,1401,1399,1992,1568,1638,1252
Senp6,4486,4074,4268,4258,4451,3993
Senp7,975,1401,1433,1443,1606,1189
Senp8,106,59,77,75,179,144
Sephs1,1212,1184,1823,1660,1866,1808
Sephs2,730,531,492,794,546,911
Sepsecs,501,528,808,575,883,569
Sept1,198,272,142,155,309,147
Sept10,962,808,1045,998,1038,906
Sept11,339,240,354,529,537,612
Sept12,0,0,0,0,0,0
Sept14,0,0,0,5,3,0
Sept2,4408,4340,5146,5184,5422,5091
Sept3,2,74,37,23,107,56
Sept4,0,12,0,15,5,21
Sept5,1652,1232,1348,1051,1072,1209
Sept6,245,198,350,259,204,160
Sept7,3142,3339,3489,4144,4424,3765
Sept8,1963,2097,2403,2698,2932,2482
Sept9,4393,4395,5398,6657,7185,6894
Serac1,183,389,325,295,353,262
Serbp1,9561,7447,9186,11582,12581,11636
Serf1,329,153,220,196,367,306
Serf2,4687,3513,4185,4308,4545,4222
Sergef,264,178,242,300,266,254
Serhl,1333,1615,1313,1009,1377,986
Serinc1,4274,3691,4647,4619,4721,3895
Serinc2,724,713,779,1013,774,988
Serinc3,4791,4884,4801,5118,4767,4326
Serinc4,0,27,60,9,45,6
Serinc5,1694,2124,2267,1819,1713,1502
Serp1,2488,2611,2767,2974,2704,2622
Serp2,0,0,0,0,0,0
Serpina10,5,14,1,4,13,21
Serpina11,0,0,0,0,0,0
Serpina12,223,18,11,33,53,24
Serpina16,0,0,0,0,0,0
Serpina1a,0,0,0,0,0,0
Serpina1b,0,0,0,0,0,0
Serpina1c,0,0,0,0,0,0
Serpina1d,0,0,0,0,0,0
Serpina1e,0,0,0,0,0,0
Serpina1f,0,5,0,5,0,1
Serpina3a,0,0,0,0,0,0
Serpina3b,12,275,0,17,0,5
Serpina3c,0,0,0,17,8,7
Serpina3d-ps,24,0,28,11,21,9
Serpina3e-ps,18,42,0,46,46,74
Serpina3f,7,19,32,47,49,43
Serpina3g,0,0,16,16,7,13
Serpina3h,304,271,364,687,1187,1496
Serpina3i,185,90,136,611,847,814
Serpina3j,0,2,0,11,0,0
Serpina3k,0,0,0,14,12,36
Serpina3l-ps,0,0,0,0,0,0
Serpina3m,0,0,0,3,0,20
Serpina3n,951,393,546,1746,2780,2520
Serpina4-ps1,0,0,0,0,0,0
Serpina5,0,0,0,0,0,0
Serpina6,0,0,0,0,0,0
Serpina7,0,0,0,0,0,0
Serpina9,108,175,248,566,404,512
Serpinb1-ps1,0,0,0,0,0,0
Serpinb10,3579,2751,3089,4288,5117,4635
Serpinb11,2705,2433,3581,1297,1256,1007
Serpinb12,73,40,13,54,89,12
Serpinb13,56,34,28,37,60,39
Serpinb1a,414,215,190,1951,1494,2018
Serpinb1b,0,9,0,11,5,9
Serpinb1c,0,0,0,0,0,0
Serpinb2,3653,2156,1022,6005,3482,4914
Serpinb3a,0,0,0,112,92,35
Serpinb3b,1168,2214,2244,3224,4149,2895
Serpinb3c,59,68,44,72,80,61
Serpinb3d,0,0,0,0,0,0
Serpinb5,11476,9325,12190,10159,8948,8879
Serpinb6a,3856,3270,3444,4374,4142,3736
Serpinb6b,56,14,7,84,123,36
Serpinb6c,20,0,0,16,12,39
Serpinb6d,0,33,18,3,0,0
Serpinb6e,0,0,0,0,0,0
Serpinb7,59,90,34,34,55,72
Serpinb8,5656,5281,5890,3399,5039,4283
Serpinb9,62,38,55,147,176,165
Serpinb9b,0,10,2,1,0,0
Serpinb9c,0,0,0,0,0,0
Serpinb9d,0,0,0,0,0,0
Serpinb9e,0,0,0,0,0,0
Serpinb9f,0,0,0,0,0,0
Serpinb9g,0,0,0,0,0,0
Serpinc1,238,132,50,8,14,0
Serpind1,0,0,0,0,0,0
Serpine1,412,185,227,1252,108,459
Serpine2,866,947,1145,872,1207,845
Serpine3,0,0,8,0,0,0
Serpinf1,150,76,64,417,219,132
Serpinf2,31,45,43,9,29,2
Serping1,100,30,26,509,419,279
Serpinh1,4573,4226,6190,6943,6537,5458
Serpini1,1,28,23,5,19,23
Serpini2,0,0,0,0,0,0
Sertad1,8375,3803,5692,4744,2467,4400
Sertad2,2433,2797,2879,2606,2593,2359
Sertad3,450,360,406,237,430,276
Sertad4,5213,8369,7389,6751,7167,5410
Sertm1,0,0,0,0,0,0
Sesn1,2579,3725,3510,2481,4796,4188
Sesn2,681,317,353,816,329,578
Sesn3,1654,2165,2393,2104,2039,1707
Sestd1,379,613,835,559,774,596
Set,4268,3524,4804,5425,6456,5979
Setbp1,2303,2857,4447,2579,4075,3242
Setd1a,2122,3088,3878,2402,3322,3069
Setd1b,1452,2088,2819,1758,2006,1966
Setd2,2407,3073,4605,3719,3662,3689
Setd3,2775,3529,3321,3195,3705,3108
Setd4,273,342,375,267,379,168
Setd5,4404,5027,6459,4526,5507,5384
Setd6,596,596,509,319,580,404
Setd7,1470,2693,2993,2204,2833,2235
Setdb1,1499,1774,2153,1671,2110,1746
Setdb2,375,386,221,252,307,347
Setmar,253,164,114,108,122,83
Setx,1685,1601,2243,2006,1616,1730
Sez6,1011,173,133,153,285,60
Sez6l,51,55,71,8,25,0
Sez6l2,75,108,111,30,103,61
Sf1,3297,3869,4638,3158,3665,3413
Sf3a1,1599,1849,2238,1944,2350,2011
Sf3a2,1241,1169,1220,913,1317,1218
Sf3a3,1016,1035,969,923,1363,1199
Sf3b1,11433,13446,13506,12528,12121,11740
Sf3b2,5476,5600,6433,5514,7212,6444
Sf3b3,3105,3330,4120,4232,4809,4526
Sf3b4,1298,1352,2191,1535,1948,1717
Sf3b5,1188,954,963,1226,1188,1167
Sf3b6,1376,1367,999,1142,1357,1084
Sfi1,1019,1701,1627,790,1209,770
Sfmbt1,768,801,862,693,781,976
Sfmbt2,16,0,0,7,18,0
Sfn,37226,21176,26662,25518,17692,23898
Sfpq,9227,12058,12625,10343,11842,10743
Sfr1,6561,4731,5700,4823,4612,4141
Sfrp1,8786,8694,12230,7198,10558,7701
Sfrp2,6,0,37,150,31,60
Sfrp4,0,0,2,3,0,0
Sfrp5,31,0,22,0,0,0
Sfswap,3010,3054,3914,2353,3833,2597
Sft2d1,750,896,637,683,748,910
Sft2d2,2681,2905,3553,2611,2791,2635
Sft2d3,83,196,381,208,250,284
Sfta2,0,0,0,0,0,4
Sftpa1,0,0,0,0,0,0
Sftpb,0,1,1,0,0,0
Sftpc,0,0,0,0,0,0
Sftpd,0,0,0,0,0,0
Sfxn1,455,676,403,841,829,825
Sfxn2,879,1486,1196,829,1279,829
Sfxn3,2252,2440,2401,1900,1965,1683
Sfxn4,211,147,324,89,105,77
Sfxn5,51,156,245,140,292,126
Sgca,18,0,35,10,18,4
Sgcb,1343,1548,1454,1085,1309,994
Sgcd,288,508,485,667,712,636
Sgce,589,283,448,264,212,237
Sgcg,20,49,51,14,29,11
Sgcz,5,0,0,0,0,0
Sgf29,335,242,328,244,359,318
Sgip1,182,108,82,205,114,115
Sgk1,34481,22568,26266,28191,22096,24109
Sgk2,0,0,0,3,6,12
Sgk3,3366,3436,3611,2402,2912,2577
Sgms1,2925,2656,3002,3453,3192,3850
Sgms2,956,1139,1014,1011,1067,1015
Sgo1,7,8,0,147,182,88
Sgo2a,58,143,9,190,229,229
Sgo2b,0,0,0,0,0,0
Sgpl1,3165,3505,4493,3076,3275,2794
Sgpp1,1288,2020,2588,2055,2346,2086
Sgpp2,0,17,37,11,8,25
Sgsh,430,787,512,622,787,364
Sgsm1,0,0,33,0,20,1
Sgsm2,861,890,1471,763,1165,963
Sgsm3,629,567,674,518,392,574
Sgta,1904,2457,2048,2418,2639,2690
Sgtb,320,258,211,250,267,250
Sh2b1,1903,1848,1867,2095,2325,2216
Sh2b2,28,74,155,69,70,99
Sh2b3,974,1360,894,923,1011,967
Sh2d1a,0,13,0,0,0,0
Sh2d1b1,0,0,0,12,0,0
Sh2d1b2,0,0,0,0,0,0
Sh2d2a,0,0,2,7,5,3
Sh2d3c,116,85,207,62,100,47
Sh2d4a,584,405,492,590,559,471
Sh2d4b,0,40,21,8,0,0
Sh2d5,118,0,22,69,70,39
Sh2d6,0,0,0,0,0,0
Sh2d7,0,0,34,10,11,0
Sh3bgr,10,20,46,5,14,0
Sh3bgrl,647,376,549,703,747,646
Sh3bgrl2,1388,1653,1660,1651,1734,1235
Sh3bgrl3,2281,1425,1797,1557,2034,1810
Sh3bp1,2730,3268,3473,3202,3616,3027
Sh3bp2,1011,990,1088,1433,1071,1375
Sh3bp4,1682,1334,1458,1045,1094,1245
Sh3bp5,125,149,96,121,117,135
Sh3bp5l,1343,1453,1498,1168,1512,1224
Sh3d19,137,190,0,121,95,88
Sh3d21,5678,4448,5494,4244,6233,5678
Sh3d2c-ps1,0,0,0,0,0,0
Sh3gl1,2467,1892,2374,2379,2420,2299
Sh3gl2,672,877,727,265,304,274
Sh3gl3,0,0,0,0,12,0
Sh3glb1,3322,3235,3735,3789,3862,3587
Sh3glb2,1084,1483,1667,984,1283,1007
Sh3kbp1,809,807,959,742,620,724
Sh3pxd2a,5833,10806,11741,13198,13541,13256
Sh3pxd2b,2732,6309,6976,4452,4756,4152
Sh3rf1,3831,4160,5251,4332,4246,4468
Sh3rf2,1199,1050,1400,1836,1369,1305
Sh3rf3,93,428,192,66,165,40
Sh3tc1,19,49,0,62,37,76
Sh3tc2,770,668,867,864,1119,1146
Sh3yl1,1092,761,866,757,809,756
Shank1,574,974,908,827,1461,1013
Shank2,44,155,141,219,155,158
Shank3,0,0,0,16,5,7
Sharpin,1134,1441,1250,746,1285,1007
Shb,1166,620,910,1167,1173,1353
Shbg,0,0,0,0,0,0
Shc1,1995,2630,2677,2793,3288,2801
Shc2,12,14,43,20,13,25
Shc3,0,0,0,20,0,0
Shc4,94,120,80,25,69,29
Shcbp1,61,63,47,236,271,205
Shcbp1l,0,17,66,20,10,8
Shd,100,42,75,12,35,11
She,10,35,1,5,23,38
Shf,1628,1695,2417,1702,2369,1913
Shh,7,0,1,19,6,14
Shisa2,7327,8981,10544,6687,7168,5558
Shisa3,1,0,0,1,19,2
Shisa4,63,79,47,21,21,0
Shisa5,4067,3518,4707,4043,4764,4583
Shisa6,0,8,0,0,6,8
Shisa7,37,13,51,38,19,49
Shisa8,12,57,0,26,43,59
Shisa9,0,0,0,0,0,0
Shisal1,0,0,0,0,0,0
Shisal2a,0,0,0,0,0,0
Shisal2b,0,0,0,0,0,0
Shkbp1,450,692,734,657,764,845
Shld1,216,149,235,116,121,214
Shld2,490,741,590,375,512,431
Shmt1,1478,1456,1584,2157,2974,2313
Shmt2,1800,1982,1649,2295,2261,2573
Shoc2,2668,2553,3137,2808,2750,2939
Shox2,37,14,0,8,0,14
Shpk,202,139,250,160,211,150
Shprh,1105,1320,2033,1168,1677,1313
Shq1,245,254,383,289,218,391
Shroom1,0,0,0,31,1,13
Shroom2,492,463,269,441,515,655
Shroom3,153,197,238,271,332,419
Shroom4,357,690,572,335,369,403
Shtn1,1036,1091,1527,1065,1590,1100
Siae,461,479,627,461,467,504
Siah1-ps2,0,0,0,0,0,0
Siah1a,1267,1096,1278,1077,1222,1312
Siah1b,206,190,178,220,178,232
Siah2,269,269,276,467,336,440
Siah3,0,0,0,0,0,0
Sidt1,0,10,0,3,4,14
Sidt2,6669,9640,8593,6648,7827,6916
Sigirr,74,60,75,69,98,50
Siglec1,0,41,25,0,4,0
Siglec15,0,0,0,3,0,0
Siglece,0,0,0,5,16,0
Siglecf,0,0,28,0,1,0
Siglecg,3,1,1,1,0,0
Siglech,0,29,0,12,7,12
Sigmar1,946,977,1163,1782,2039,1857
Sik1,9707,11172,12910,10360,8490,14656
Sik2,1515,2302,2477,1314,1420,1500
Sik3,1883,2368,2264,1842,1830,1850
Sike1,1749,1926,2217,1736,1983,1456
Sil1,629,517,436,653,703,574
Sim1,15,0,0,15,0,1
Sim2,0,0,0,94,27,26
Simc1,731,376,510,475,450,608
Sin3a,2382,2518,3038,2620,2792,2230
Sin3b,2160,2180,2459,2131,2648,2477
Sinhcaf,1844,1413,1883,1723,1598,1786
Sipa1,595,569,442,740,985,793
Sipa1l1,758,1189,1116,1141,836,908
Sipa1l2,1189,1455,1719,558,674,964
Sipa1l3,1734,2507,2658,2826,3127,3097
Sirpa,1675,2032,2588,1677,1829,1874
Sirpb1a,0,0,0,0,0,0
Sirpb1b,2,3,0,3,10,4
Sirpb1c,0,0,0,0,0,0
Sirt1,3684,2395,3046,3284,1915,2545
Sirt2,2569,2548,2878,1992,2482,2310
Sirt3,348,474,580,409,358,345
Sirt4,645,605,627,267,416,391
Sirt5,216,151,162,147,263,162
Sirt6,508,781,833,336,878,483
Sirt7,1020,1284,1509,1042,1230,1231
Sis,0,0,0,0,0,0
Sit1,0,0,0,0,0,0
Siva1,658,619,787,668,712,656
Six1,1,0,0,15,9,8
Six2,21,0,1,5,16,16
Six3,0,1,0,5,2,0
Six4,0,39,21,13,23,9
Six5,370,509,906,619,732,887
Six6,19,14,4,12,63,19
Ska1,54,30,0,56,69,77
Ska2,371,361,239,478,485,507
Ska2l-ps,0,0,0,0,0,0
Ska3,93,67,43,242,196,274
Skap1,0,0,2,6,18,0
Skap2,1804,1766,2396,2205,2373,2395
Ski,4933,6427,6941,5716,6780,6251
Skida1,288,256,261,190,262,159
Skil,3363,3288,3821,4803,3891,3771
Skint1,104,19,20,214,163,177
Skint10,120,65,0,1,17,11
Skint11,18,35,0,4,15,10
Skint2,5,0,0,12,22,14
Skint3,175,28,0,51,24,138
Skint4,842,313,428,1418,1021,1023
Skint5,104,75,0,13,8,17
Skint6,37,50,21,19,26,27
Skint7,1,0,0,8,16,33
Skint8,1,7,19,79,83,16
Skint9,302,35,0,13,31,36
Skiv2l,2645,3759,4123,2367,3681,2834
Skiv2l-ps1,0,0,0,0,0,0
Skor1,0,0,0,5,0,0
Skor2,0,0,0,0,0,0
Skp1a,8584,6757,9190,10723,12210,10660
Skp2,201,232,186,249,403,191
Sla,0,18,0,0,0,0
Sla2,17,0,0,13,33,0
Slain1,16,10,19,4,7,17
Slain2,2864,3280,3829,3173,3287,3107
Slamf1,17,4,37,4,9,15
Slamf6,20,0,1,17,39,9
Slamf7,0,31,64,2,46,4
Slamf8,0,0,0,0,0,2
Slamf9,19,11,0,0,5,0
Slbp,1596,1129,1120,1614,1188,1461
Slc10a1,174,179,207,83,7,54
Slc10a2,0,17,0,7,2,3
Slc10a3,302,206,506,372,417,387
Slc10a4,0,0,0,0,0,0
Slc10a5,0,0,0,0,0,0
Slc10a6,137,39,37,221,236,380
Slc10a7,692,657,922,916,830,770
Slc11a1,0,11,1,26,10,20
Slc11a2,749,667,953,1401,1862,1970
Slc12a1,0,0,0,0,0,0
Slc12a2,729,1098,1195,1055,925,1155
Slc12a3,0,46,59,28,24,3
Slc12a4,5196,5657,6177,5135,5894,5607
Slc12a5,68,68,82,30,39,53
Slc12a6,3323,3904,4695,3235,3140,2761
Slc12a7,255,506,617,463,687,776
Slc12a8,45,78,0,30,31,31
Slc12a9,851,1167,886,591,1090,802
Slc13a1,20,1,9,16,6,0
Slc13a2,0,0,0,0,0,0
Slc13a3,0,0,0,0,0,0
Slc13a4,124,98,50,19,13,34
Slc13a5,0,0,0,3,0,0
Slc14a1,910,694,666,150,351,168
Slc14a2,0,20,0,0,0,0
Slc15a1,679,740,766,406,484,452
Slc15a2,110,271,0,666,401,191
Slc15a3,0,137,106,4,30,21
Slc15a4,825,709,702,1118,937,1045
Slc15a5,6,3,0,2,19,20
Slc16a1,170,424,237,296,231,246
Slc16a10,190,265,248,115,140,112
Slc16a11,99,209,354,346,407,327
Slc16a12,0,13,0,0,0,15
Slc16a13,171,218,292,676,617,593
Slc16a14,78,382,499,189,344,277
Slc16a2,594,539,657,686,600,860
Slc16a3,13,0,0,65,65,158
Slc16a4,31,130,161,50,166,85
Slc16a5,0,0,0,0,0,0
Slc16a6,128,211,162,86,204,150
Slc16a7,1376,1444,1821,1120,1514,1168
Slc16a8,28,83,0,61,143,15
Slc16a9,43,45,94,137,135,121
Slc17a1,0,0,0,0,0,0
Slc17a2,0,0,0,0,0,0
Slc17a3,0,0,0,0,0,0
Slc17a4,17,0,0,5,0,0
Slc17a5,533,705,684,465,556,512
Slc17a6,0,0,0,0,0,14
Slc17a7,0,0,0,18,0,0
Slc17a8,34,15,40,10,17,20
Slc17a9,66,236,213,139,107,122
Slc18a1,0,21,1,8,35,0
Slc18a2,39,28,36,53,39,14
Slc18a3,5,38,89,0,0,12
Slc18b1,277,438,315,440,434,374
Slc19a1,569,840,1135,909,1233,1146
Slc19a2,360,447,415,511,665,457
Slc19a3,0,0,0,0,0,0
Slc1a1,10,27,2,151,165,276
Slc1a2,12,0,0,10,10,4
Slc1a3,45,92,159,58,43,45
Slc1a4,417,528,628,818,889,728
Slc1a5,852,842,1306,1332,1258,1159
Slc1a6,0,115,2,19,61,47
Slc1a7,0,1,0,2,5,0
Slc20a1,1933,1179,1540,1257,1116,932
Slc20a2,2273,3922,3367,2074,2538,2013
Slc22a1,0,0,0,3,0,0
Slc22a12,0,0,0,1,2,0
Slc22a13,0,17,0,6,0,0
Slc22a13b-ps,0,21,29,4,20,2
Slc22a14,0,0,0,0,0,0
Slc22a15,509,1215,1210,788,1267,860
Slc22a16,0,0,0,0,0,0
Slc22a17,1801,3223,3479,1651,2950,1641
Slc22a18,290,370,339,253,397,355
Slc22a19,0,18,0,0,22,14
Slc22a2,0,0,0,5,0,5
Slc22a20,0,0,0,0,0,0
Slc22a21,205,367,304,240,315,272
Slc22a22,250,295,406,165,210,225
Slc22a23,165,43,153,161,129,107
Slc22a26,0,0,0,1,3,0
Slc22a27,0,0,0,0,0,0
Slc22a28,0,0,0,0,0,0
Slc22a29,0,0,0,0,0,0
Slc22a3,29,5,145,0,0,2
Slc22a30,0,0,0,0,0,0
Slc22a4,153,74,152,18,70,11
Slc22a5,552,654,1117,337,585,535
Slc22a6,0,0,0,0,0,0
Slc22a7,0,0,0,0,0,0
Slc22a8,0,0,0,0,1,0
Slc23a1,51,75,31,49,85,35
Slc23a2,1509,2034,2197,1131,1277,1321
Slc23a3,115,221,133,106,96,64
Slc23a4,97,129,144,67,212,124
Slc24a1,0,0,0,0,0,0
Slc24a2,0,0,0,2,6,0
Slc24a3,54,132,231,105,82,84
Slc24a4,0,27,0,0,0,0
Slc24a5,65,36,151,2,5,32
Slc25a1,1602,2097,1311,1499,1987,1822
Slc25a10,232,272,286,608,709,574
Slc25a11,1942,1754,1925,2056,2150,2229
Slc25a12,1081,1046,1023,1292,1517,1160
Slc25a13,551,728,485,535,595,481
Slc25a14,264,170,158,209,112,230
Slc25a15,668,1114,1418,662,1319,1101
Slc25a16,611,782,1142,549,772,661
Slc25a17,1980,1709,1837,2149,2435,1942
Slc25a18,16,8,0,25,27,0
Slc25a19,363,432,573,447,481,543
Slc25a20,668,754,639,861,674,645
Slc25a21,0,0,0,0,0,0
Slc25a22,1049,964,527,737,956,811
Slc25a23,190,276,412,300,342,396
Slc25a24,1367,1598,1328,1667,1536,1278
Slc25a25,5271,3172,3477,7664,3039,7019
Slc25a26,121,236,382,331,329,228
Slc25a27,1068,1254,1343,681,1031,642
Slc25a28,1185,2142,1734,1137,1918,1351
Slc25a29,342,448,599,391,563,456
Slc25a3,9640,8771,10857,11428,12150,10854
Slc25a30,1063,759,911,581,815,769
Slc25a31,0,0,0,0,0,0
